0.00 ,0.00 ,0.0
0.00 ,0.05 ,0.0
0.00 ,0.10 ,0.0
0.00 ,0.15 ,0.0
0.00 ,0.20 ,0.0
0.00 ,0.25 ,0.0
0.00 ,0.30 ,0.0
0.00 ,0.35 ,0.0
0.00 ,0.40 ,0.0
0.00 ,0.45 ,0.0
0.00 ,0.50 ,0.0
0.00 ,0.55 ,0.0
0.00 ,0.60 ,0.0
0.00 ,0.65 ,0.0
0.00 ,0.70 ,0.0
0.00 ,0.75 ,0.0
0.00 ,0.80 ,0.0
0.00 ,0.85 ,0.0
0.00 ,0.90 ,0.0
0.00 ,0.95 ,0.0
0.00 ,1.00 ,0.0
0.05 ,0.00 ,0.0
0.05 ,0.05 ,0.0
0.05 ,0.10 ,0.0
0.05 ,0.15 ,0.0
0.05 ,0.20 ,0.0
0.05 ,0.25 ,0.0
0.05 ,0.30 ,0.0
0.05 ,0.35 ,0.0
0.05 ,0.40 ,0.0
0.05 ,0.45 ,0.0
0.05 ,0.50 ,0.0
0.05 ,0.55 ,0.0
0.05 ,0.60 ,0.0
0.05 ,0.65 ,0.0
0.05 ,0.70 ,0.0
0.05 ,0.75 ,0.0
0.05 ,0.80 ,0.0
0.05 ,0.85 ,0.0
0.05 ,0.90 ,0.0
0.05 ,0.95 ,0.0
0.05 ,1.00 ,0.0
0.10 ,0.00 ,0.0
0.10 ,0.05 ,0.0
0.10 ,0.10 ,0.0
0.10 ,0.15 ,0.0
0.10 ,0.20 ,0.0
0.10 ,0.25 ,0.0
0.10 ,0.30 ,0.0
0.10 ,0.35 ,0.0
0.10 ,0.40 ,0.0
0.10 ,0.45 ,0.0
0.10 ,0.50 ,0.0
0.10 ,0.55 ,0.0
0.10 ,0.60 ,0.0
0.10 ,0.65 ,0.0
0.10 ,0.70 ,0.0
0.10 ,0.75 ,0.0
0.10 ,0.80 ,0.0
0.10 ,0.85 ,0.0
0.10 ,0.90 ,0.0
0.10 ,0.95 ,0.0
0.10 ,1.00 ,0.0
0.15 ,0.00 ,0.0
0.15 ,0.05 ,0.0
0.15 ,0.10 ,0.0
0.15 ,0.15 ,0.0
0.15 ,0.20 ,0.0
0.15 ,0.25 ,0.0
0.15 ,0.30 ,0.0
0.15 ,0.35 ,0.0
0.15 ,0.40 ,0.0
0.15 ,0.45 ,0.0
0.15 ,0.50 ,0.0
0.15 ,0.55 ,0.0
0.15 ,0.60 ,0.0
0.15 ,0.65 ,0.0
0.15 ,0.70 ,0.0
0.15 ,0.75 ,0.0
0.15 ,0.80 ,0.0
0.15 ,0.85 ,0.0
0.15 ,0.90 ,0.0
0.15 ,0.95 ,0.0
0.15 ,1.00 ,0.0
0.20 ,0.00 ,0.0
0.20 ,0.05 ,0.0
0.20 ,0.10 ,0.0
0.20 ,0.15 ,0.0
0.20 ,0.20 ,0.0
0.20, 0.25, 0.0
0.20, 0.30, 0.0
0.20, 0.35, 0.0016333333333333332
0.20 ,0.40 ,0.0016600000000000002
0.20 ,0.45 ,0.0006285714285714285
0.20 ,0.50 ,0.0
0.20 ,0.55 ,0.0008
0.20 ,0.60 ,0.0
0.20 ,0.65 ,0.0
0.20 ,0.70 ,0.0009333333333333334
0.20 ,0.75 ,0.0016
0.20 ,0.80 ,0.0012
0.20 ,0.85 ,0.0
0.20 ,0.90 ,0.0
